          id,state,district,crop_year,season,crop_names,area,temp,wind_speed,preasure,humidity,soil ,n ,p,k,production,yield
130241,TamilNadu,Krishnagiri,2002,Summer     ,Maize,300,21.3400996207814,1.99946374127892,1015.94363956245,21.9352772877778,peaty,6.44,6.44,0,500,1.66666666666666
130242,TamilNadu,Krishnagiri,2002,Whole Year ,Sugarcane,16200,20.5002979456048,2.09131720456194,1014.75100587501,20.4657527891215,silt,3.304,8.26,3.304,1122000,69.2592592592592
130243,TamilNadu,Krishnagiri,2003,Kharif     ,Arhar/Tur,47900,20.1941117977887,2.10131321354214,1013.82351507291,21.0371010832889,silt,0.152,0.152,0.152,19100,0.398747390396659
130244,TamilNadu,Krishnagiri,2003,Kharif     ,Bajra,74500,20.3272745574995,2.01302762503615,1015.77936987917,20.0380741050685,chalky,4,5,0,75600,1.01476510067114
130245,TamilNadu,Krishnagiri,2003,Kharif     ,Cotton(lint),156900,21.6502783234388,2.0686152487753,1014.97756722967,22.015627536995,loamy,1.5,0,0,163700,1.04333970681963
130246,TamilNadu,Krishnagiri,2003,Kharif     ,Groundnut,1100,20.9151056826049,1.98638190532601,1013.68296402738,20.5631903468581,silt,10.58,10.58,0,800,0.727272727272727
130247,TamilNadu,Krishnagiri,2003,Kharif     ,Jowar,16900,20.7182692230754,2.03654046910216,1015.07348355341,21.0684183975079,peaty,0,0,0,22200,1.31360946745562
130248,TamilNadu,Krishnagiri,2003,Kharif     ,Maize,57900,20.8923372268447,2.06298675188567,1015.36895598419,21.1619330712745,silty,906.844,0,0,154700,2.67184801381692
130249,TamilNadu,Krishnagiri,2003,Kharif     ,Moong(Green Gram),50400,21.3616364218531,1.98540728753778,1013.75963068342,20.5281267354493,chalky,6.21,15.87,0,30300,0.601190476190476
130250,TamilNadu,Krishnagiri,2003,Kharif     ,Niger seed,1200,20.7898477379426,2.01102698023903,1014.62521906115,20.3851630010233,loamy,71.064,0,0,200,0.166666666666666
130251,TamilNadu,Krishnagiri,2003,Kharif     ,Other Kharif pulses,10400,20.8863421528861,2.05366147173785,1014.4803083546,20.4105778380291,peaty,8.46,8.46,0,2100,0.201923076923076
130252,TamilNadu,Krishnagiri,2003,Kharif     ,other oilseeds,800,21.1041622651655,2.02208953131522,1015.248231999,21.8727757532141,chalky,1.95,1.95,1.95,200,0.25
130253,TamilNadu,Krishnagiri,2003,Kharif     ,Rice,700,20.3917337110268,2.04632749610843,1015.12504194463,20.8866095755601,silt,38.25,38.25,38.25,300,0.428571428571428
130254,TamilNadu,Krishnagiri,2003,Kharif     ,Sesamum,3800,20.5813167654497,2.01661307824764,1014.44924086128,21.8942747848729,loamy,0,14.128,0,1000,0.263157894736842
130255,TamilNadu,Krishnagiri,2003,Kharif     ,Small millets,1000,20.4246942160823,1.98910139424475,1013.92125889851,20.9331660526093,loamy,10.09,26.234,26.234,400,0.4
130256,TamilNadu,Krishnagiri,2003,Kharif     ,Soyabean,11700,20.4350665885658,2.08491030173131,1013.7911645558,20.2456979162691,silt,38.892,103.712,51.856,14800,1.26495726495726
130257,TamilNadu,Krishnagiri,2003,Kharif     ,Sunflower,4200,20.6013806924962,2.04959400858042,1014.05924930692,20.200789253654,chalky,5.096,5.096,0,1500,0.357142857142857
130258,TamilNadu,Krishnagiri,2003,Kharif     ,Urad,16900,20.7067398285758,2.00240028174109,1014.20684839632,20.9470341559594,clay,0,0,0,10700,0.633136094674556
130259,TamilNadu,Krishnagiri,2003,Rabi       ,Gram,13100,21.0929209306918,2.05098684931806,1015.74937532996,21.5563083096295,silty,0,0,0,6800,0.519083969465648
130260,TamilNadu,Krishnagiri,2003,Rabi       ,Jowar,154500,21.3027973392579,2.05787327736185,1014.66825645329,21.5282766741275,clay,3.84,4.8,0,79500,0.514563106796116
130261,TamilNadu,Krishnagiri,2003,Rabi       ,Linseed,2200,20.7081822195306,2.09402831650857,1015.1828277632,21.3547119552313,clay,2.775,0,0,500,0.227272727272727
130262,TamilNadu,Krishnagiri,2003,Rabi       ,Maize,3300,21.7245043042556,2.03959722343383,1015.36158283367,20.5647349367237,sandy,4.531,4.531,0,7200,2.18181818181818
130263,TamilNadu,Krishnagiri,2003,Rabi       ,Other  Rabi pulses,300,21.3340811467313,1.99942732282674,1015.10813374276,20.5454060841925,peaty,0,0,0,100,0.333333333333333
130264,TamilNadu,Krishnagiri,2003,Rabi       ,Rapeseed &Mustard,200,20.0874844329119,2.05873030527064,1014.49847147865,20.624242146266,silty,916.136,0,0,100,0.5
130265,TamilNadu,Krishnagiri,2003,Rabi       ,Safflower,20000,20.2667264923845,2.09206776613578,1014.01434645018,21.155613214387,loamy,9.63,24.61,0,10700,0.535
130266,TamilNadu,Krishnagiri,2003,Rabi       ,Sunflower,4100,21.7779455000326,2.01449128193235,1014.89292661748,21.8573040524269,chalky,56.07,0,0,1300,0.317073170731707
130267,TamilNadu,Krishnagiri,2003,Rabi       ,Wheat,18400,21.0173768481295,2.052292861887,1014.4898173018,20.642447296738,sandy,9,9,0,24000,1.30434782608695
130268,TamilNadu,Krishnagiri,2003,Summer     ,Groundnut,100,20.175380984026,2.02931158276778,1015.69394319426,20.0558606176636,peaty,0,0,0,100,1
130269,TamilNadu,Krishnagiri,2003,Whole Year ,Banana,300,21.5769896542834,2.06541410386201,1015.568247993,20.8350919689537,silt,38.25,38.25,38.25,17960,59.8666666666666
130270,TamilNadu,Krishnagiri,2003,Whole Year ,Grapes,89,21.1269043117811,1.97305681652321,1013.36168999043,20.3164166145584,silt,0,23.184,0,2388,26.8314606741573
130271,TamilNadu,Krishnagiri,2003,Whole Year ,Mango,5136,21.7266114273575,2.00730926037614,1015.57471218006,21.9181961541554,silt,5.64,14.664,14.664,9490,1.8477414330218
130272,TamilNadu,Krishnagiri,2003,Whole Year ,Onion,200,20.7499649556806,2.0350627822231,1014.46126627807,21.9582080552921,loamy,41.7,111.2,55.6,1104,5.52
130273,TamilNadu,Krishnagiri,2003,Whole Year ,Sugarcane,7300,20.9201978034826,2.06291243687326,1015.30976650129,21.0914793501717,clay,7.476,7.476,0,339700,46.5342465753424
130274,TamilNadu,Krishnagiri,2003,Whole Year ,Tomato,231,21.5056873533638,2.03746456617272,1014.11984929311,20.0427089737258,clay,2.1,5.25,2.1,735,3.18181818181818
130275,TamilNadu,Krishnagiri,2004,Kharif     ,Arhar/Tur,47400,21.3984020143714,2.0687609060373,1014.37973692508,21.3130598850075,chalky,0,0,0,21300,0.449367088607594
130276,TamilNadu,Krishnagiri,2004,Kharif     ,Bajra,73300,21.3850175438395,2.00188393319003,1014.09109493785,21.844166500899,silt,3.392,4.24,0,65100,0.888130968622101
130277,TamilNadu,Krishnagiri,2004,Kharif     ,Groundnut,1200,20.5889028528474,2.10164341402448,1014.70714346465,21.1647153858745,chalky,2.8,0,0,1000,0.833333333333333
130278,TamilNadu,Krishnagiri,2004,Kharif     ,Jowar,14700,20.1886543726825,2.01816986954763,1015.8949432938,21.7731944662125,chalky,2.898,2.898,0,14600,0.993197278911564
130279,TamilNadu,Krishnagiri,2004,Kharif     ,Maize,57300,20.5375135657732,2.06165096522502,1015.49442767704,21.4889378923277,silt,0,0,0,105700,1.84467713787085
130280,TamilNadu,Krishnagiri,2004,Kharif     ,Moong(Green Gram),50100,21.6656211073513,2.10282555366105,1014.98553111371,21.9924645595783,sandy,901.37,0,0,18300,0.365269461077844
130281,TamilNadu,Krishnagiri,2004,Kharif     ,Niger seed,1100,21.3328447664925,2.02377512810117,1013.29383282755,21.7314847424132,loamy,7.704,19.688,0,200,0.181818181818181
130282,TamilNadu,Krishnagiri,2004,Kharif     ,Other Cereals & Millets,500,21.5715880276223,2.02457420397706,1013.08449385393,21.8861941885798,silt,50.568,0,0,100,0.2
130283,TamilNadu,Krishnagiri,2004,Kharif     ,Other Kharif pulses,8000,20.5420486941895,2.08635597997808,1015.19335572365,21.4510852104286,loamy,8.22,8.22,0,1000,0.125
130284,TamilNadu,Krishnagiri,2004,Kharif     ,other oilseeds,1100,21.0029078777416,2.02516574047277,1014.57560426541,20.9959316713869,peaty,0.465,0.465,0.465,200,0.181818181818181
130285,TamilNadu,Krishnagiri,2004,Kharif     ,Rice,500,20.9463630927601,2.07422423404838,1013.39240441292,20.8947164952433,peaty,38.25,38.25,38.25,200,0.4
130286,TamilNadu,Krishnagiri,2004,Kharif     ,Sesamum,3100,20.0571402806415,2.07178390130576,1013.20030642235,21.2173216171022,clay,0,26.832,0,700,0.225806451612903
130287,TamilNadu,Krishnagiri,2004,Kharif     ,Sunflower,4400,20.3643178412655,1.97793751811734,1015.38695620531,20.7772677462498,sandy,10.24,26.624,26.624,2300,0.522727272727272
130288,TamilNadu,Krishnagiri,2004,Kharif     ,Urad,16500,21.4933467139951,2.09158400830192,1014.20068475868,20.2524847042055,peaty,41.496,110.656,55.328,5800,0.351515151515151
130289,TamilNadu,Krishnagiri,2004,Rabi       ,Gram,14000,20.1183852469991,1.97500559921015,1013.79755425186,21.8603578647556,silty,7.84,7.84,0,7500,0.535714285714285
130290,TamilNadu,Krishnagiri,2004,Rabi       ,Jowar,156200,20.5674415884418,2.08415263190296,1013.37620995337,20.841798383373,silty,7.504,18.76,7.504,116300,0.744558258642765
130291,TamilNadu,Krishnagiri,2004,Rabi       ,Linseed,2300,20.5744353026519,2.01508381663977,1013.72298431475,21.8049068185446,silty,0,0,0,500,0.217391304347826
130292,TamilNadu,Krishnagiri,2004,Rabi       ,Maize,3600,20.5691933180605,2.09209168272957,1013.5065622325,21.9432330774786,sandy,2.896,3.62,0,4000,1.11111111111111
130293,TamilNadu,Krishnagiri,2004,Rabi       ,Other  Rabi pulses,900,20.6564348874422,1.98441192804426,1014.40162075103,20.7458324635485,loamy,3.15,0,0,300,0.333333333333333
130294,TamilNadu,Krishnagiri,2004,Rabi       ,Rapeseed &Mustard,400,20.0783803894407,2.082740361953,1015.95193096899,21.0230713114489,clay,3.45,3.45,0,100,0.25
130295,TamilNadu,Krishnagiri,2004,Rabi       ,Safflower,19400,20.1307672482516,2.07126865007901,1013.04659403304,21.6619878091203,silty,0,0,0,17100,0.881443298969072
130296,TamilNadu,Krishnagiri,2004,Rabi       ,Soyabean,15900,21.3601892264659,2.07054353503486,1014.46046038003,20.053163317597,sandy,902.566,0,0,15000,0.943396226415094
130297,TamilNadu,Krishnagiri,2004,Rabi       ,Sunflower,5900,21.0402693849659,2.09040832429734,1014.83312116895,20.6342065974443,silty,6.516,16.652,0,2800,0.47457627118644
130298,TamilNadu,Krishnagiri,2004,Rabi       ,Wheat,19500,20.5933816652582,2.02485571930159,1013.08071746406,21.5257850303705,chalky,59.22,0,0,27400,1.4051282051282
130299,TamilNadu,Krishnagiri,2004,Summer     ,Groundnut,1500,20.7097641912189,2.01654386520592,1014.84653356033,20.5432870112628,chalky,7.68,7.68,0,1200,0.8
130300,TamilNadu,Krishnagiri,2004,Summer     ,Sunflower,100,20.4642820387482,2.02192579883,1013.8876520782,20.4392155218359,silt,3.255,3.255,3.255,100,1
130301,TamilNadu,Krishnagiri,2004,Whole Year ,Cotton(lint),174000,21.0386727746233,2.0971967577339,1013.73675734508,21.7540172537084,sandy,38.25,38.25,38.25,206500,1.1867816091954
130302,TamilNadu,Krishnagiri,2004,Whole Year ,Sugarcane,4600,20.4993374628875,1.97241017920789,1015.83804208187,21.9194088041904,sandy,0,28.048,0,356000,77.3913043478261
130303,TamilNadu,Krishnagiri,2005,Kharif     ,Arhar/Tur,57700,21.2978133127841,2.02290907463423,1015.85011274846,21.0052950737608,clay,10.5,27.3,27.3,33800,0.58578856152513
130304,TamilNadu,Krishnagiri,2005,Kharif     ,Bajra,76200,20.4465594058035,2.066758417849,1013.19468865633,20.8915581001272,chalky,39.72,105.92,52.96,77300,1.01443569553805
130305,TamilNadu,Krishnagiri,2005,Kharif     ,Castor seed,400,21.194952010087,2.10089602669752,1014.69064007199,21.00542497273,chalky,8.008,8.008,0,300,0.75
130306,TamilNadu,Krishnagiri,2005,Kharif     ,Cotton(lint),216100,21.8766349150529,2.1052201322021,1013.49392789776,21.482198780333,chalky,5.824,14.56,5.824,270400,1.25127255900046
130307,TamilNadu,Krishnagiri,2005,Kharif     ,Groundnut,1200,21.1221328675371,2.00780738549621,1013.22747253526,20.9115368607119,clay,0,0,0,900,0.75
130308,TamilNadu,Krishnagiri,2005,Kharif     ,Moong(Green Gram),35300,20.4074563793973,1.98498645438877,1014.34989613546,21.1278330779611,loamy,3.008,3.76,0,16800,0.475920679886685
130309,TamilNadu,Krishnagiri,2005,Kharif     ,Niger seed,1000,21.3484129534689,2.01171987244987,1013.23027468718,20.9179680637267,silty,2.775,0,0,200,0.2
130310,TamilNadu,Krishnagiri,2005,Kharif     ,Sesamum,3500,21.5984489738848,2.06300369364848,1014.52688398358,21.0636341543256,clay,2.921,2.921,0,900,0.257142857142857
130311,TamilNadu,Krishnagiri,2005,Kharif     ,Soyabean,30200,20.6222073027078,2.10603469738779,1015.16623022583,20.1590148647478,chalky,0,0,0,35700,1.18211920529801
130312,TamilNadu,Krishnagiri,2005,Kharif     ,Sugarcane,10400,20.1764251442085,2.09369803282326,1014.06604732917,21.0813438715023,silt,928.372,0,0,723800,69.5961538461538
130313,TamilNadu,Krishnagiri,2005,Kharif     ,Sunflower,5400,21.7755654958683,1.98027860712794,1013.68138000456,20.7188088290773,loamy,6.93,17.71,0,2000,0.37037037037037
130314,TamilNadu,Krishnagiri,2005,Kharif     ,Urad,17500,21.4747955596572,2.10785868598896,1013.28705534594,21.1222751573963,loamy,52.08,0,0,8800,0.502857142857142
130315,TamilNadu,Krishnagiri,2005,Rabi       ,Gram,18100,20.4697449819406,2.06914633766733,1014.67075197781,21.8680012269965,chalky,8.6,8.6,0,12100,0.668508287292817
130316,TamilNadu,Krishnagiri,2005,Rabi       ,Linseed,2000,20.8458674077787,2.07611358159716,1013.83150749655,20.6513767793184,sandy,2.16,2.16,2.16,600,0.3
130317,TamilNadu,Krishnagiri,2005,Rabi       ,Safflower,18100,21.8712575912868,2.01911064337713,1015.15372338913,21.5793450411373,peaty,38.25,38.25,38.25,21100,1.16574585635359
130318,TamilNadu,Krishnagiri,2005,Rabi       ,Sunflower,6300,20.5388101161128,2.03988565322551,1013.80162740073,20.9105179630406,loamy,0,20.08,0,3000,0.476190476190476
130319,TamilNadu,Krishnagiri,2005,Rabi       ,Wheat,23900,20.646360732251,2.06767777869826,1014.24219460677,20.446340590959,sandy,3.13,8.138,8.138,34200,1.43096234309623
130320,TamilNadu,Krishnagiri,2005,Summer     ,Groundnut,1500,21.991976905386,2.07334829345273,1014.87431671287,21.1495667191807,chalky,38.688,103.168,51.584,1800,1.2
130321,TamilNadu,Krishnagiri,2005,Summer     ,Sunflower,100,22.052145538436,2.03240814102165,1014.40771216449,20.6809746666762,loamy,7.588,7.588,0,100,1
130322,TamilNadu,Krishnagiri,2006,Kharif     ,Arhar/Tur,55400,21.4682144079621,2.03986549171092,1013.42184568792,21.4645887806051,chalky,1.596,3.99,1.596,48600,0.87725631768953
130323,TamilNadu,Krishnagiri,2006,Kharif     ,Bajra,72800,21.8721740526948,2.09450816573965,1013.17272970247,21.601296564336,clay,0,0,0,76600,1.0521978021978
130324,TamilNadu,Krishnagiri,2006,Kharif     ,Castor seed,400,20.2315885701972,1.99977722319452,1014.90327053769,21.4091992018968,sandy,2.8,3.5,0,100,0.25
130325,TamilNadu,Krishnagiri,2006,Kharif     ,Cotton(lint),233300,20.2652408308426,2.01620291796166,1014.75335411627,20.1861211550806,silty,2.525,0,0,514700,2.20617231033004
130326,TamilNadu,Krishnagiri,2006,Kharif     ,Groundnut,1200,20.4172566763286,2.03377429657913,1014.99363363514,20.6012821258679,peaty,3.91,3.91,0,800,0.666666666666666
130327,TamilNadu,Krishnagiri,2006,Kharif     ,Jowar,13700,21.5244104294943,2.02298920999303,1013.28797293399,20.4974757686985,silt,0,0,0,18200,1.32846715328467
130328,TamilNadu,Krishnagiri,2006,Kharif     ,Maize,63900,21.8542159110842,2.08670518351609,1014.02676619347,21.0150264743462,peaty,920.828,0,0,139700,2.18622848200312
130329,TamilNadu,Krishnagiri,2006,Kharif     ,Moong(Green Gram),41400,22.0123274229937,2.0919785498096,1015.97185908717,21.339532553618,loamy,7.992,20.424,0,20100,0.485507246376811
130330,TamilNadu,Krishnagiri,2006,Kharif     ,Niger seed,1100,21.6409093554072,2.08838592405316,1015.28978686541,20.5492367642366,loamy,40.908,0,0,200,0.181818181818181
130331,TamilNadu,Krishnagiri,2006,Kharif     ,Sesamum,3500,20.6373956688323,1.99775461457122,1013.33288334392,21.3258507617834,loamy,7.66,7.66,0,700,0.2
130332,TamilNadu,Krishnagiri,2006,Kharif     ,Soyabean,30600,20.0932043961073,2.06951880175891,1013.31784881012,21.8322975605645,peaty,0.975,0.975,0.975,36800,1.20261437908496
130333,TamilNadu,Krishnagiri,2006,Kharif     ,Sunflower,5200,21.810867273119,2.08910967817141,1015.89277841753,20.896988028702,silty,38.25,38.25,38.25,2800,0.538461538461538
130334,TamilNadu,Krishnagiri,2006,Kharif     ,Urad,18900,21.3154210409491,1.98923025830807,1015.43482979417,20.3412131076173,silty,0,15.712,0,9500,0.502645502645502
130335,TamilNadu,Krishnagiri,2006,Rabi       ,Gram,18700,20.1211833081769,2.10503469856453,1014.1888861457,20.4322792736508,silty,3.61,9.386,9.386,15600,0.834224598930481
130336,TamilNadu,Krishnagiri,2006,Rabi       ,Jowar,165300,21.3824631517536,2.09549206528273,1013.14209494426,20.6470226450515,peaty,37.704,100.544,50.272,172100,1.0411373260738
130337,TamilNadu,Krishnagiri,2006,Rabi       ,Linseed,2100,20.0270292877031,1.98613227800379,1015.52308263378,21.4195637928713,silty,4.62,4.62,0,600,0.285714285714285
130338,TamilNadu,Krishnagiri,2006,Rabi       ,Maize,3400,21.7209511575238,1.99093495140518,1015.46837661927,21.3558348823287,loamy,2.422,6.055,2.422,7100,2.08823529411764
130339,TamilNadu,Krishnagiri,2006,Rabi       ,Rapeseed &Mustard,400,21.6642075448258,2.07976906042613,1014.81167028352,20.8605855884139,silty,0,0,0,100,0.25
130340,TamilNadu,Krishnagiri,2006,Rabi       ,Safflower,21100,21.322725556475,2.10435301366025,1015.91911954843,20.2513997225589,chalky,2.288,2.86,0,17300,0.819905213270142
130341,TamilNadu,Krishnagiri,2006,Rabi       ,Sunflower,8200,21.6299984326115,2.00620325280535,1013.11074800233,20.3202928940353,silty,2.1,0,0,3800,0.463414634146341
130342,TamilNadu,Krishnagiri,2006,Rabi       ,Wheat,34100,21.8491797559881,1.99781540622564,1014.60973830379,20.4507067199141,loamy,1.771,1.771,0,54800,1.60703812316715
130343,TamilNadu,Krishnagiri,2006,Summer     ,Groundnut,700,20.9975550795299,2.01468673011735,1015.89143183344,20.1871897303216,loamy,0,0,0,600,0.857142857142857
130344,TamilNadu,Krishnagiri,2006,Summer     ,Maize,400,21.0061507418596,2.02688705884151,1015.65225157011,21.1356476569412,silty,890.974,0,0,100,0.25
130345,TamilNadu,Krishnagiri,2006,Summer     ,Sunflower,100,21.3984684200051,2.04796198319791,1015.39245360878,20.0666665254542,sandy,6.858,17.526,0,100,1
130346,TamilNadu,Krishnagiri,2007,Kharif     ,Arhar/Tur,494,21.159282479696,2.04944276421055,1013.83808986653,21.9150468530713,clay,27.195,0,0,450,0.910931174089068
130347,TamilNadu,Krishnagiri,2007,Kharif     ,Bajra,517,20.9413066707245,1.98917238479625,1014.98680192684,21.1988416592184,chalky,7.46,7.46,0,554,1.07156673114119
130348,TamilNadu,Krishnagiri,2007,Kharif     ,Castor seed,5,20.5065241343045,1.99185284126731,1013.25573357732,21.4312962434405,chalky,0.045,0.045,0.045,2,0.4
130349,TamilNadu,Krishnagiri,2007,Kharif     ,Cotton(lint),2675,20.6134798811778,2.08208105536036,1014.1041196247,21.638746915571,sandy,38.25,38.25,38.25,6491,2.42654205607476
130350,TamilNadu,Krishnagiri,2007,Kharif     ,Groundnut,12,20.3639264279989,2.10890570366898,1014.23784900165,21.0982352811098,loamy,0,10.368,0,9,0.75
130351,TamilNadu,Krishnagiri,2007,Kharif     ,Jowar,99,21.3896967839233,2.03779626578879,1013.59190458035,20.9959259410882,silt,5.3,13.78,13.78,118,1.19191919191919
130352,TamilNadu,Krishnagiri,2007,Kharif     ,Maize,597,21.2263696184307,2.07710262551765,1015.08777623117,20.1525900313983,silt,36.84,98.24,49.12,1904,3.18927973199329
130353,TamilNadu,Krishnagiri,2007,Kharif     ,Moong(Green Gram),429,21.3361273974498,2.0740620642477,1013.61540914897,21.3536539539592,loamy,3.276,3.276,0,199,0.463869463869463
130354,TamilNadu,Krishnagiri,2007,Kharif     ,Sesamum,26,20.9035410497872,1.97277267263606,1013.63868752054,20.4228877679058,loamy,1.288,3.22,1.288,5,0.192307692307692
130355,TamilNadu,Krishnagiri,2007,Kharif     ,Soyabean,347,22.0450436255698,2.02946091487316,1013.81888658638,20.556921225298,loamy,0,0,0,452,1.30259365994236
130356,TamilNadu,Krishnagiri,2007,Kharif     ,Sunflower,42,20.6581040434388,2.09548493273738,1015.01561220002,21.6039161910294,peaty,0,0,0,21,0.5
130357,TamilNadu,Krishnagiri,2007,Kharif     ,Urad,217,20.1866792987362,2.04724258776594,1015.4778956002,21.7026296243824,chalky,1.325,0,0,136,0.626728110599078
130358,TamilNadu,Krishnagiri,2007,Rabi       ,Gram,145,20.7618574899824,1.99402876776281,1014.77041675233,20.8078111206593,silty,5.98,5.98,0,111,0.76551724137931
